"store_number","name","latitude","longitude","full_address","address","city","state","zipcode","county","phone","hours","url","provider","updated_date","country","status","directions","stock_ticker"
"5613","Arlington Neighborhood Market","32.768129","-97.095414","2121 N Collins St, Arlington, TX, 76011","2121 N Collins St","Arlington","TX","76011","Tarrant","817-505-1386","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5613","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2121+N+Collins+St,+Arlington,+TX,+76011,+USA/","WMT:NYSE"
"1178","Bedford Supercenter","32.864121","-97.106123","4101 Highway 121, Bedford, TX, 76021","4101 Highway 121","Bedford","TX","76021","Tarrant","817-571-7929","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1178","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/4101+Highway+121,+Bedford,+TX,+76021,+USA/","WMT:NYSE"
"1455","Fort Worth Supercenter","32.764623","-97.169284","8401 Anderson Blvd, Fort Worth, TX, 76120","8401 Anderson Blvd","Fort Worth","TX","76120","Tarrant","817-276-9021","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1455","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/8401+Anderson+Blvd,+Fort+Worth,+TX,+76120,+USA/","WMT:NYSE"
"4509","Benbrook Supercenter","32.678149","-97.468169","8840 Benbrook Blvd, Fort Worth, TX, 76126","8840 Benbrook Blvd","Fort Worth","TX","76126","Tarrant","682-233-6820","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/4509","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/8840+Benbrook+Blvd,+Fort+Worth,+TX,+76126,+USA/","WMT:NYSE"
"155","Senatobia Supercenter","34.629368","-89.971894","5219 Highway 51 N, Senatobia, MS, 38668","5219 Highway 51 N","Senatobia","MS","38668","Tate","662-562-6202","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/155","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/5219+Highway+51+N,+Senatobia,+MS,+38668,+USA/","WMT:NYSE"
"5172","Perry Supercenter","30.102035","-83.580081","1900 S Jefferson St, Perry, FL, 32348","1900 S Jefferson St","Perry","FL","32348","Taylor","850-223-4179","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5172","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1900+S+Jefferson+St,+Perry,+FL,+32348,+USA/","WMT:NYSE"
"665","Campbellsville Supercenter","37.345868","-85.373597","725 Campbellsville Byp, Campbellsville, KY, 42718","725 Campbellsville Byp","Campbellsville","KY","42718","Taylor","270-789-0707","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/665","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/725+Campbellsville+Byp,+Campbellsville,+KY,+42718,+USA/","WMT:NYSE"
"5715","Abilene Neighborhood Market","32.474146","-99.738422","1619 Ambler Ave, Abilene, TX, 79601","1619 Ambler Ave","Abilene","TX","79601","Taylor","325-670-9014","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5715","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1619+Ambler+Ave,+Abilene,+TX,+79601,+USA/","WMT:NYSE"
"535","Abilene Supercenter","32.41097","-99.781732","4350 Southwest Dr, Abilene, TX, 79606","4350 Southwest Dr","Abilene","TX","79606","Taylor","325-695-3092","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/535","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/4350+Southwest+Dr,+Abilene,+TX,+79606,+USA/","WMT:NYSE"
"536","Abilene Supercenter","32.48087","-99.698021","1650 State Highway 351, Abilene, TX, 79601","1650 State Highway 351","Abilene","TX","79601","Taylor","325-677-5584","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/536","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1650+State+Highway+351,+Abilene,+TX,+79601,+USA/","WMT:NYSE"
"3643","Medford Supercenter","45.15337","-90.330656","1010 N 8th St, Medford, WI, 54451","1010 N 8th St","Medford","WI","54451","Taylor","715-748-9000","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3643","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1010+N+8th+St,+Medford,+WI,+54451,+USA/","WMT:NYSE"
"2833","Grafton Supercenter","39.358593","-79.996556","1 Walmart Ln, Grafton, WV, 26354","1 Walmart Ln","Grafton","WV","26354","Taylor","304-265-6294","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2833","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1+Walmart+Ln,+Grafton,+WV,+26354,+USA/","WMT:NYSE"
"1421","Washington Supercenter","40.706877","-89.456994","1980 Freedom Pkwy, Washington, IL, 61571","1980 Freedom Pkwy","Washington","IL","61571","Tazewell","309-745-3339","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1421","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1980+Freedom+Pkwy,+Washington,+IL,+61571,+USA/","WMT:NYSE"
"1028","East Peoria Supercenter","40.683779","-89.584886","401 River Rd, East Peoria, IL, 61611","401 River Rd","East Peoria","IL","61611","Tazewell","309-694-0513","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1028","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/401+River+Rd,+East+Peoria,+IL,+61611,+USA/","WMT:NYSE"
"5157","Morton Supercenter","40.630189","-89.461783","155 E Courtland St, Morton, IL, 61550","155 E Courtland St","Morton","IL","61550","Tazewell","309-263-7898","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 06:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5157","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/155+E+Courtland+St,+Morton,+IL,+61550,+USA/","WMT:NYSE"
"603","Pekin Supercenter","40.537969","-89.594843","3320 Veterans Dr, Pekin, IL, 61554","3320 Veterans Dr","Pekin","IL","61554","Tazewell","309-353-1123","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/603","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/3320+Veterans+Dr,+Pekin,+IL,+61554,+USA/","WMT:NYSE"
"2761","Pounding MIll Supercenter","37.065436","-81.731763","13320 Gc Peery Hwy, Pounding Mill, VA, 24637","13320 Gc Peery Hwy","Pounding Mill","VA","24637","Tazewell","276-596-9706","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2761","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/13320+Gc+Peery+Hwy,+Pounding+Mill,+VA,+24637,+USA/","WMT:NYSE"
"1763","Bluefield Supercenter","37.237732","-81.25417","4001 College Ave, Bluefield, VA, 24605","4001 College Ave","Bluefield","VA","24605","Tazewell","276-322-3144","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1763","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/4001+College+Ave,+Bluefield,+VA,+24605,+USA/","WMT:NYSE"
"1608","Red Bluff Supercenter","40.162188","-122.232418","608 Luther Road, Red Bluff, CA, 96080","608 Luther Road","Red Bluff","CA","96080","Tehama","530-529-5540","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1608","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/608+Luther+Road,+Red+Bluff,+CA,+96080,+USA/","WMT:NYSE"
"3805","Woodland Park Supercenter","38.9705322","-105.0386125","19600 E Us Highway 24, Woodland Park, CO, 80863","19600 E Us Highway 24","Woodland Park","CO","80863","Teller","719-687-1065","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3805","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/19600+E+Us+Highway+24,+Woodland+Park,+CO,+80863,+USA/","WMT:NYSE"
"542","Houma Supercenter","29.607776","-90.751843","1633 Martin Luther King Jr Blvd, Houma, LA, 70360","1633 Martin Luther King Jr Blvd","Houma","LA","70360","Terrebonne Parish","985-851-6373","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/542","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1633+Martin+Luther+King+Jr+Blvd,+Houma,+LA,+70360,+USA/","WMT:NYSE"
"5774","Houma Neighborhood Market","29.623667","-90.747928","6411 W Park Ave, Houma, LA, 70364","6411 W Park Ave","Houma","LA","70364","Terrebonne Parish","985-217-3665","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5774","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/6411+W+Park+Ave,+Houma,+LA,+70364,+USA/","WMT:NYSE"
"3483","Houma Supercenter","29.584607","-90.692535","933 Grand Caillou Rd, Houma, LA, 70363","933 Grand Caillou Rd","Houma","LA","70363","Terrebonne Parish","985-917-0151","sunday :- 07:00 - 22:00 | monday :- 07:00 - 22:00 | tuesday :- 07:00 - 22:00 | wednesday :- 07:00 - 22:00 | thursday :- 07:00 - 22:00 | friday :- 07:00 - 22:00 | saturday :- 07:00 - 22:00","http://www.walmart.com/store/3483","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/933+Grand+Caillou+Rd,+Houma,+LA,+70363,+USA/","WMT:NYSE"
"166","Houston Supercenter","37.313756","-91.962661","1433 S Sam Houston Blvd, Houston, MO, 65483","1433 S Sam Houston Blvd","Houston","MO","65483","Texas","417-967-3302","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/166","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1433+S+Sam+Houston+Blvd,+Houston,+MO,+65483,+USA/","WMT:NYSE"
"1437","Guymon Supercenter","36.70564","-101.487933","2600 N Highway 64, Guymon, OK, 73942","2600 N Highway 64","Guymon","OK","73942","Texas","580-338-1611","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 06:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1437","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2600+N+Highway+64,+Guymon,+OK,+73942,+USA/","WMT:NYSE"
"889","Thomasville Supercenter","30.859931","-83.94478","15328 Us Highway 19 S, Thomasville, GA, 31757","15328 Us Highway 19 S","Thomasville","GA","31757","Thomas","229-228-0144","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/889","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/15328+Us+Highway+19+S,+Thomasville,+GA,+31757,+USA/","WMT:NYSE"
"1214","Colby Supercenter","39.36722","-101.047438","115 W Willow St, Colby, KS, 67701","115 W Willow St","Colby","KS","67701","Thomas","785-462-8634","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1214","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/115+W+Willow+St,+Colby,+KS,+67701,+USA/","WMT:NYSE"
"4757","Lacey Neighborhood Market","46.997056","-122.818677","5110 Yelm Highway, Lacey, WA, 98503","5110 Yelm Highway","Lacey","WA","98503","Thurston","360-252-2906","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/4757","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/5110+Yelm+Highway,+Lacey,+WA,+98503,+USA/","WMT:NYSE"
"3850","Tumwater Supercenter","46.994468","-122.919037","5900 Littlerock Rd Sw, Olympia, WA, 98512","5900 Littlerock Rd Sw","Olympia","WA","98512","Thurston","360-350-6019","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3850","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/5900+Littlerock+Rd+Sw,+Olympia,+WA,+98512,+USA/","WMT:NYSE"
"3705","Yelm Supercenter","46.934748","-122.577503","17100 State Route 507 Se, Yelm, WA, 98597","17100 State Route 507 Se","Yelm","WA","98597","Thurston","360-400-8050","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3705","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/17100+State+Route+507+Se,+Yelm,+WA,+98597,+USA/","WMT:NYSE"
"3531","Lacey Supercenter","47.060493","-122.77375","1401 Galaxy Dr Ne, Olympia, WA, 98516","1401 Galaxy Dr Ne","Olympia","WA","98516","Thurston","360-456-6550","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3531","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1401+Galaxy+Dr+Ne,+Olympia,+WA,+98516,+USA/","WMT:NYSE"
"5198","Tifton Neighborhood Market","31.471371","-83.504093","1810 Tift Ave N, Tifton, GA, 31794","1810 Tift Ave N","Tifton","GA","31794","Tift","229-339-8484","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5198","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1810+Tift+Ave+N,+Tifton,+GA,+31794,+USA/","WMT:NYSE"
"1072","Tifton Supercenter","31.442672","-83.542525","1830 Us Highway 82 W, Tifton, GA, 31793","1830 Us Highway 82 W","Tifton","GA","31793","Tift","229-386-0263","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1072","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1830+Us+Highway+82+W,+Tifton,+GA,+31793,+USA/","WMT:NYSE"
"1945","Mansfield Supercenter","41.783832","-77.066876","1169 S Main St, Mansfield, PA, 16933","1169 S Main St","Mansfield","PA","16933","Tioga","570-662-1115","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 06:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1945","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1169+S+Main+St,+Mansfield,+PA,+16933,+USA/","WMT:NYSE"
"176","Ripley Store","34.72373","-88.950897","822 City Ave S, Ripley, MS, 38663","822 City Ave S","Ripley","MS","38663","Tippah","662-837-0014","sunday :- 07:00 - 22:00 | monday :- 07:00 - 22:00 | tuesday :- 07:00 - 22:00 | wednesday :- 07:00 - 22:00 | thursday :- 07:00 - 22:00 | friday :- 07:00 - 22:00 | saturday :- 07:00 - 22:00","http://www.walmart.com/store/176","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/822+City+Ave+S,+Ripley,+MS,+38663,+USA/","WMT:NYSE"
"2339","West Lafayette Supercenter","40.456955","-86.932941","2801 Northwestern Ave, West Lafayette, IN, 47906","2801 Northwestern Ave","West Lafayette","IN","47906","Tippecanoe","765-463-0201","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2339","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2801+Northwestern+Ave,+West+Lafayette,+IN,+47906,+USA/","WMT:NYSE"
"3851","Lafayette Supercenter","40.364711","-86.859166","2347 Veterans Memorial Pkwy S, Lafayette, IN, 47909","2347 Veterans Memorial Pkwy S","Lafayette","IN","47909","Tippecanoe","765-477-9379","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3851","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2347+Veterans+Memorial+Pkwy+S,+Lafayette,+IN,+47909,+USA/","WMT:NYSE"
"1547","Lafayette Supercenter","40.413229","-86.827302","4205 Commerce Dr, Lafayette, IN, 47905","4205 Commerce Dr","Lafayette","IN","47905","Tippecanoe","765-446-0100","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1547","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/4205+Commerce+Dr,+Lafayette,+IN,+47905,+USA/","WMT:NYSE"
"93","Covington Supercenter","35.545844","-89.665294","201 Lanny Bridges Ave, Covington, TN, 38019","201 Lanny Bridges Ave","Covington","TN","38019","Tipton","901-476-4492","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/93","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/201+Lanny+Bridges+Ave,+Covington,+TN,+38019,+USA/","WMT:NYSE"
